Source,Target,Weight,Time
785,78,1,2011-06-14
2051,78,1,2011-06-10
7564,78,1,2011-06-09
108,78,1,2011-06-06
78,623,6,2012-07-17
78,142,5,2012-10-28
78,106,5,2012-10-30
78,721,5,2011-07-21
78,146,3,2012-06-04
78,1133,3,2011-07-17
78,319,2,2012-07-16
78,90,2,2012-08-17
78,629,2,2011-08-29
78,1638,2,2011-08-02
78,113,2,2011-07-23
78,1428,2,2011-06-18
78,785,2,2011-06-14
78,2051,2,2011-06-10
78,1249,2,2011-06-10
78,511,2,2011-06-08
78,474,2,2011-06-07
78,108,2,2011-06-06
78,203,1,2012-08-30
78,356,1,2012-08-09
78,739,1,2012-07-16
78,550,1,2012-07-14
78,1758,1,2012-07-06
78,487,1,2012-07-04
78,1511,1,2012-07-03
78,1137,1,2012-07-02
78,161,1,2012-07-02
78,260,1,2012-06-27
78,955,1,2012-05-18
78,798,1,2012-02-18
78,277,1,2012-02-16
78,632,1,2012-01-05
78,1290,1,2011-11-25
78,1022,1,2011-10-18
78,2739,1,2011-08-14
78,1021,1,2011-08-14
78,1473,1,2011-08-10
78,154,1,2011-08-01
78,2083,1,2011-07-23
78,403,1,2011-07-20
78,1465,1,2011-07-17
78,1132,1,2011-07-13
78,543,1,2011-07-12
78,7526,-10,2012-01-06
97,79,3,2011-09-19
212,79,3,2011-09-16
1705,79,2,2011-08-01
730,79,2,2011-06-24
2723,79,2,2011-07-28
140,79,2,2011-07-21
2099,79,2,2011-07-18
580,79,2,2011-07-13
863,79,2,2011-06-22
2091,79,1,2011-06-26
314,79,1,2011-06-25
1704,79,1,2011-06-24
2688,79,1,2011-06-23
1018,79,1,2011-06-21
2086,79,1,2011-06-21
2683,79,1,2011-06-21
2654,79,1,2011-06-21
2678,79,1,2011-06-21
2672,79,1,2011-06-21
2675,79,1,2011-06-20
1700,79,1,2011-06-20
1697,79,1,2011-06-20
2670,79,1,2011-06-20
2749,79,1,2011-08-30
300,79,1,2011-08-26
386,79,1,2011-08-15
1130,79,1,2011-08-14
1714,79,1,2011-08-08
1660,79,1,2011-08-01
1472,79,1,2011-07-31
792,79,1,2011-07-31
272,79,1,2011-07-21
2104,79,1,2011-07-21
255,79,1,2011-07-21
2068,79,1,2011-07-20
1003,79,1,2011-07-19
90,79,1,2011-07-18
2706,79,1,2011-07-17
732,79,1,2011-07-14
405,79,1,2011-07-13
2708,79,1,2011-07-12
1133,79,1,2011-07-20
1276,79,1,2011-07-11
2530,79,1,2011-07-11
1132,79,1,2011-07-10
2101,79,1,2011-07-10
542,79,1,2011-07-31
937,79,1,2011-06-28
1273,79,1,2011-06-28
384,79,1,2011-06-27
1468,79,1,2011-06-26
380,79,1,2011-06-26
2087,79,1,2011-06-26
2092,79,1,2011-06-26
2694,79,1,2011-06-26
926,79,1,2011-06-25
1120,79,1,2011-06-24
155,79,1,2011-06-17
624,79,1,2011-06-15
79,140,2,2011-08-09
79,2091,1,2011-06-26
79,314,1,2011-06-25
79,1705,1,2011-08-01
79,730,1,2011-06-24
79,1704,1,2011-06-24
79,2688,1,2011-06-23
79,1018,1,2011-06-21
79,2086,1,2011-06-21
79,2683,1,2011-06-21
79,2654,1,2011-06-21
79,2678,1,2011-06-21
79,2672,1,2011-06-21
79,2675,1,2011-06-20
79,1700,1,2011-06-21
79,2670,1,2011-06-20
79,1697,1,2011-06-20
79,212,1,2011-09-30
79,2749,1,2011-08-30
79,300,1,2011-08-26
79,97,1,2011-08-24
79,386,1,2011-08-15
79,1130,1,2011-08-12
79,272,1,2011-08-09
79,1714,1,2011-08-08
79,1660,1,2011-08-01
79,1472,1,2011-07-31
79,792,1,2011-07-31
79,2723,1,2011-07-28
79,255,1,2011-07-21
79,2104,1,2011-07-20
79,2068,1,2011-07-20
79,1003,1,2011-07-19
79,90,1,2011-07-18
79,2099,1,2011-07-18
79,732,1,2011-07-14
79,405,1,2011-07-13
79,580,1,2011-07-13
79,2706,1,2011-07-13
79,2708,1,2011-07-12
79,1133,1,2011-07-11
79,1276,1,2011-07-11
79,2530,1,2011-07-11
79,1132,1,2011-07-10
79,2101,1,2011-07-10
79,542,1,2011-07-31
79,937,1,2011-06-28
79,1273,1,2011-06-28
79,384,1,2011-06-27
79,1468,1,2011-06-26
79,380,1,2011-06-26
79,2087,1,2011-06-26
79,2092,1,2011-06-26
79,2694,1,2011-06-26
79,926,1,2011-06-25
79,1120,1,2011-06-24
79,863,1,2011-06-22
79,155,1,2011-06-18
79,624,1,2011-06-18
244,80,10,2013-03-25
1047,80,8,2012-09-25
301,80,8,2012-09-28
598,80,6,2013-05-28
491,80,6,2013-03-12
269,80,5,2013-03-02
384,80,5,2012-07-09
555,80,3,2013-03-24
196,80,3,2013-03-08
698,80,3,2012-09-11
190,80,3,2012-07-23
1921,80,2,2012-07-02
176,80,2,2012-06-17
286,80,2,2012-07-23
459,80,1,2013-08-24
2991,80,1,2013-01-30
267,80,1,2012-09-18
371,80,1,2012-08-15
876,80,1,2012-08-08
747,80,1,2012-09-30
260,80,1,2012-07-02
1134,80,1,2012-06-11
1147,80,1,2012-05-20
2925,80,1,2012-05-20
117,80,1,2012-04-29
80,301,8,2012-10-09
80,1047,5,2012-10-09
80,268,5,2012-08-19
80,598,3,2013-05-28
80,555,3,2013-03-24
80,286,3,2012-07-23
80,384,2,2012-07-09
80,1504,2,2012-07-05
80,459,1,2013-08-24
80,269,1,2013-03-03
80,2991,1,2013-01-30
80,698,1,2012-09-11
80,371,1,2012-08-16
80,876,1,2012-08-08
80,747,1,2012-07-16
80,260,1,2012-07-02
80,491,1,2012-06-18
80,1134,1,2012-06-11
80,184,1,2012-06-10
80,2925,1,2012-05-13
80,7599,-10,2013-03-30
80,7598,-10,2013-03-30
80,7604,-10,2013-03-26
971,81,10,2013-04-04
290,81,5,2013-05-26
247,81,5,2013-05-07
2357,81,5,2013-04-28
1198,81,3,2014-02-09
105,81,3,2014-01-26
1573,81,3,2013-05-13
128,81,2,2013-11-29
1859,81,2,2013-05-29
229,81,2,2013-05-10
754,81,2,2013-04-18
890,81,2,2013-04-17
3331,81,1,2013-12-01
467,81,1,2013-11-27
248,81,1,2013-07-10
173,81,1,2013-07-07
3250,81,1,2013-06-05
1570,81,1,2013-06-02
219,81,1,2013-05-29
391,81,1,2013-05-28
627,81,1,2013-05-28
3244,81,1,2013-05-27
413,81,1,2013-05-10
557,81,1,2013-05-06
412,81,1,2013-04-25
645,81,1,2013-04-16
115,81,1,2013-04-08
81,1198,3,2014-02-09
81,105,3,2014-01-26
81,290,3,2013-05-31
81,971,3,2013-04-04
81,128,2,2013-11-29
81,754,2,2013-04-18
81,890,2,2013-04-17
81,3331,1,2013-11-30
81,467,1,2013-11-27
81,1562,1,2013-07-15
81,1553,1,2013-07-15
81,248,1,2013-07-10
81,173,1,2013-06-28
81,3250,1,2013-06-05
81,1570,1,2013-06-02
81,391,1,2013-05-28
81,627,1,2013-05-28
81,3244,1,2013-05-27
81,1859,1,2013-05-27
81,1573,1,2013-05-13
81,413,1,2013-05-10
81,229,1,2013-05-10
81,247,1,2013-05-07
81,557,1,2013-05-06
81,2357,1,2013-04-28
81,412,1,2013-04-25
81,645,1,2013-04-16
81,115,1,2013-04-08
7503,82,9,2014-06-12
158,82,8,2014-05-26
288,82,6,2014-11-03
351,82,4,2014-11-20
120,82,3,2014-11-13
904,82,2,2014-10-28
125,82,2,2014-09-18
222,82,2,2014-06-11
980,82,2,2014-07-02
704,82,2,2014-02-04
174,82,2,2013-08-15
1490,82,2,2013-08-10
3416,82,1,2014-12-24
179,82,1,2014-12-24
376,82,1,2014-11-17
88,82,1,2014-11-02
164,82,1,2014-08-19
825,82,1,2014-08-12
321,82,1,2014-08-11
417,82,1,2014-07-31
141,82,1,2014-07-28
7591,82,1,2014-06-19
7568,82,1,2014-03-27
3360,82,1,2014-03-24
163,82,1,2014-03-18
118,82,1,2014-02-26
3343,82,1,2014-01-14
95,82,1,2013-10-15
707,82,1,2013-10-03
219,82,1,2013-09-29
506,82,1,2013-08-03
2336,82,-2,2014-08-12
82,158,8,2014-06-16
82,288,5,2014-08-01
82,351,4,2014-11-20
82,321,3,2014-09-28
82,120,3,2014-11-13
82,904,2,2014-10-28
82,125,2,2014-09-18
82,417,2,2014-09-27
82,7503,2,2014-07-31
82,222,2,2014-06-11
82,980,2,2014-07-02
82,704,2,2014-02-04
82,174,2,2013-08-15
82,1490,2,2013-08-10
82,3416,1,2014-12-24
82,179,1,2014-12-24
82,376,1,2014-11-17
82,164,1,2014-08-19
82,825,1,2014-08-12
82,3360,1,2014-03-24
82,163,1,2014-03-18
82,118,1,2014-02-26
82,3343,1,2014-01-14
82,95,1,2013-10-15
82,707,1,2013-10-03
82,219,1,2013-09-29
82,506,1,2013-08-03
82,2336,-10,2014-08-06
82,7591,-10,2014-08-29
82,7568,-10,2014-05-20
207,83,5,2013-12-28
177,83,5,2012-10-15
185,83,3,2013-10-01
591,83,3,2012-12-20
394,83,3,2012-12-13
7600,83,3,2012-09-10
1048,83,2,2013-02-27
7595,83,2,2013-02-20
107,83,2,2013-02-28
279,83,2,2013-01-18
124,83,2,2013-01-14
329,83,2,2012-11-05
390,83,2,2012-07-02
166,83,2,2012-07-04
133,83,2,2012-02-15
684,83,1,2013-05-07
7419,83,1,2013-03-28
333,83,1,2013-03-21
967,83,1,2013-01-18
92,83,1,2013-01-14
482,83,1,2012-07-18
253,83,1,2012-07-17
277,83,1,2012-07-15
2960,83,1,2012-06-24
171,83,1,2012-06-18
687,83,1,2012-04-20
1760,83,1,2012-04-14
7566,83,1,2012-04-14
7499,83,1,2012-03-26
255,83,1,2012-03-25
1458,83,1,2012-02-17
83,177,4,2012-12-09
83,591,3,2012-12-20
83,394,3,2012-12-13
83,1048,2,2013-02-27
83,107,2,2013-02-28
83,7552,2,2013-01-27
83,166,2,2012-07-04
83,133,2,2012-02-24
83,207,1,2013-03-31
83,333,1,2013-03-21
83,967,1,2013-01-17
83,92,1,2013-01-14
83,279,1,2012-10-26
83,482,1,2012-07-18
83,253,1,2012-07-17
83,277,1,2012-07-15
83,2960,1,2012-06-24
83,390,1,2012-06-21
83,171,1,2012-06-18
83,1760,1,2012-04-14
83,7566,1,2012-04-14
83,7499,1,2012-03-26
83,255,1,2012-03-10
83,487,-3,2013-01-25
83,7600,-8,2012-10-27
83,7604,-10,2013-03-25
83,7595,-10,2013-05-07
83,7603,-10,2012-09-24
450,84,10,2011-06-17
138,84,5,2011-05-16
381,84,3,2011-05-02
863,84,2,2011-06-12
109,84,2,2011-06-03
404,84,2,2011-05-17
445,84,2,2011-05-09
324,84,2,2011-05-08
113,84,2,2011-05-07
106,84,2,2011-05-14
382,84,2,2011-05-15
7569,84,2,2011-05-02
148,84,2,2011-03-13
619,84,1,2011-06-08
215,84,1,2011-06-03
1975,84,1,2011-05-25
853,84,1,2011-05-17
1417,84,1,2011-05-17
507,84,1,2011-05-16
224,84,1,2011-05-15
909,84,1,2011-05-14
1423,84,1,2011-05-14
339,84,1,2011-05-14
1100,84,1,2011-05-14
609,84,1,2011-05-14
500,84,1,2011-05-14
718,84,1,2011-05-14
1616,84,1,2011-05-13
1628,84,1,2011-05-11
7589,84,1,2011-05-08
536,84,1,2011-05-07
299,84,1,2011-05-05
1098,84,1,2011-05-05
2481,84,1,2011-05-05
610,84,1,2011-05-10
848,84,1,2011-05-05
419,84,1,2011-05-05
1083,84,1,2011-05-03
775,84,1,2011-05-02
1619,84,1,2011-05-02
99,84,1,2011-04-21
5342,84,-3,2012-10-23
84,450,10,2011-06-17
84,263,10,2011-06-08
84,138,5,2011-05-02
84,381,3,2011-05-02
84,863,2,2011-06-12
84,109,2,2011-06-03
84,404,2,2011-05-17
84,324,2,2011-05-08
84,7589,2,2011-05-08
84,106,2,2011-05-14
84,382,2,2011-05-15
84,848,2,2011-05-05
84,619,1,2011-06-08
84,215,1,2011-06-03
84,1975,1,2011-05-25
84,853,1,2011-05-17
84,1417,1,2011-05-16
84,507,1,2011-05-16
84,224,1,2011-05-15
84,909,1,2011-05-14
84,1423,1,2011-05-14
84,339,1,2011-05-14
84,609,1,2011-05-14
84,1100,1,2011-05-14
84,500,1,2011-05-14
84,718,1,2011-05-14
84,1616,1,2011-05-13
84,1628,1,2011-05-11
84,445,1,2011-05-09
84,299,1,2011-05-05
84,1098,1,2011-05-05
84,2481,1,2011-05-05
84,610,1,2011-05-05
84,1083,1,2011-05-03
84,775,1,2011-05-02
84,1619,1,2011-05-02
84,99,1,2011-04-21
84,148,1,2011-03-13
205,85,6,2013-10-02
250,85,5,2015-01-01
249,85,3,2014-11-03
103,85,3,2014-08-18
320,85,2,2014-12-30
3415,85,2,2014-12-24
291,85,2,2014-12-13
191,85,2,2014-05-31
288,85,2,2014-11-03
125,85,2,2014-09-16
164,85,2,2014-11-15
617,85,2,2013-10-31
2328,85,2,2013-03-24
89,85,2,2012-11-07
165,85,2,2013-09-03
491,85,2,2012-07-02
7335,85,1,2015-12-31
238,85,1,2014-12-21
246,85,1,2014-12-09
88,85,1,2014-11-08
141,85,1,2014-08-05
1180,85,1,2014-08-04
118,85,1,2014-06-08
7087,85,1,2014-05-03
398,85,1,2014-04-04
2373,85,1,2014-03-19
173,85,1,2014-12-20
601,85,1,2014-01-31
87,85,1,2013-12-14
242,85,1,2013-11-02
207,85,1,2013-11-02
93,85,1,2013-10-20
967,85,1,2013-07-25
295,85,1,2013-07-02
287,85,1,2012-11-27
146,85,1,2012-11-06
7428,85,1,2012-10-28
1162,85,1,2012-09-18
360,85,1,2012-08-26
804,85,1,2012-07-03
177,85,1,2012-06-30
107,85,1,2012-06-30
97,85,1,2012-06-29
166,85,1,2012-06-24
941,85,1,2012-06-17
2951,85,1,2012-06-15
106,85,1,2012-06-15
157,85,1,2012-05-08
192,85,-1,2014-12-22
375,85,-1,2014-12-22
337,85,-3,2014-12-22
2336,85,-3,2014-12-22
7579,85,-5,2012-06-20
222,85,-10,2014-07-20
85,205,6,2013-10-02
85,250,5,2015-01-01
85,171,4,2014-10-17
85,249,3,2014-11-03
85,647,3,2014-06-05
85,103,3,2014-08-18
85,188,3,2013-07-19
85,320,2,2014-12-30
85,291,2,2014-12-13
85,95,2,2014-09-16
85,191,2,2014-05-31
85,288,2,2014-10-14
85,125,2,2014-09-16
85,89,2,2012-11-07
85,491,2,2012-07-03
85,3415,1,2014-12-24
85,238,1,2014-12-21
85,246,1,2014-12-09
85,1570,1,2014-11-20
85,2369,1,2014-08-22
85,141,1,2014-08-05
85,1180,1,2014-08-05
85,118,1,2014-06-08
85,399,1,2014-06-08
85,398,1,2014-04-04
85,2408,1,2014-04-02
85,7398,1,2014-04-09
85,2373,1,2014-03-19
85,173,1,2014-12-20
85,601,1,2014-01-30
85,87,1,2013-12-14
85,164,1,2013-11-06
85,242,1,2013-11-02
85,207,1,2013-11-02
85,617,1,2013-10-31
85,93,1,2013-10-20
85,967,1,2013-07-08
85,295,1,2013-07-02
85,2328,1,2013-03-24
85,287,1,2012-11-27
85,146,1,2012-11-06
85,7428,1,2012-10-28
85,1162,1,2012-09-18
85,92,1,2012-08-26
85,360,1,2012-08-26
85,165,1,2012-07-30
85,804,1,2012-07-03
85,7588,1,2012-07-01
85,107,1,2012-06-30
85,97,1,2012-06-29
85,166,1,2012-06-25
85,941,1,2012-06-17
85,2951,1,2012-06-15
85,106,1,2012-06-15
85,157,1,2012-05-08
85,375,-1,2014-12-23
85,1322,-1,2014-06-23
85,199,-1,2014-04-25
85,703,-1,2013-12-19
85,2336,-2,2014-12-23
85,222,-2,2014-07-18
85,7503,-3,2014-08-18
85,882,-3,2013-06-11
85,7602,-10,2013-03-29
85,7601,-10,2013-03-29
85,7599,-10,2013-03-29
85,7598,-10,2013-03-29
85,7334,-10,2013-03-29
85,7604,-10,2013-03-25
85,177,-10,2014-04-09
85,7579,-10,2013-05-31
104,86,10,2014-06-03
7386,86,5,2015-12-19
2336,86,5,2014-04-21
7335,86,4,2015-09-21
114,86,4,2014-08-05
1074,86,3,2015-05-12
98,86,3,2014-08-09
233,86,3,2014-04-24
192,86,3,2014-04-22
269,86,3,2014-04-22
126,86,3,2014-04-22
87,86,2,2015-08-01
766,86,2,2015-04-26
164,86,2,2015-04-24
337,86,2,2014-10-30
281,86,2,2014-10-21
3372,86,2,2014-08-16
832,86,2,2014-04-22
1906,86,1,2015-07-26
498,86,1,2015-05-20
1590,86,1,2015-05-07
246,86,1,2015-01-21
2417,86,1,2014-06-13
7087,86,1,2014-05-03
94,86,1,2014-04-11
86,94,10,2015-04-24
86,192,4,2014-04-22
86,114,3,2015-04-24
86,98,3,2015-04-24
86,233,3,2014-04-24
86,7335,2,2015-09-20
86,897,2,2015-08-01
86,87,2,2015-08-01
86,2336,2,2015-04-24
86,766,2,2014-06-19
86,126,2,2014-04-21
86,104,2,2014-01-25
86,3440,1,2015-11-03
86,3444,1,2015-10-13
86,246,1,2015-08-24
86,906,1,2015-08-01
86,337,1,2015-08-01
86,1906,1,2015-07-08
86,164,1,2015-04-24
86,558,1,2015-04-24
86,352,1,2015-04-24
86,1204,1,2014-08-22
86,3395,1,2014-08-21
86,3393,1,2014-07-27
86,1200,1,2014-06-21
86,832,1,2014-06-14
86,1593,1,2014-04-24
86,1891,1,2014-01-25
86,7386,-1,2015-12-19
86,469,-1,2015-01-21
86,145,-1,2014-12-18
86,3383,-1,2014-09-27
86,7393,-1,2014-08-26
86,7560,-1,2014-06-26
86,7369,-2,2015-02-03
86,7552,-10,2014-02-26
397,87,4,2013-10-23
824,87,3,2014-05-26
269,87,2,2014-11-01
96,87,2,2014-04-11
291,87,2,2014-02-22
1045,87,2,2014-02-01
526,87,2,2014-01-09
104,87,2,2014-03-27
2155,87,2,2013-11-03
602,87,2,2013-10-23
454,87,2,2013-10-24
241,87,2,2013-10-05
158,87,2,2013-09-28
2417,87,1,2014-06-13
191,87,1,2014-03-23
192,87,1,2014-02-23
98,87,1,2014-08-28
206,87,1,2014-01-25
7398,87,1,2013-12-12
1884,87,1,2013-11-20
3318,87,1,2013-11-20
702,87,1,2013-11-06
259,87,1,2013-11-06
280,87,1,2013-11-04
163,87,1,2013-11-02
7412,87,1,2013-10-28
309,87,1,2013-10-28
154,87,1,2013-10-24
707,87,1,2013-10-24
424,87,1,2013-10-24
3306,87,1,2013-10-23
1863,87,1,2013-10-23
1880,87,1,2013-10-22
1156,87,1,2013-10-16
2080,87,1,2013-10-15
288,87,1,2013-10-14
1381,87,1,2013-09-26
572,87,1,2013-09-21
592,87,1,2013-09-21
395,87,1,2013-07-30
87,397,4,2013-10-23
87,126,2,2014-03-27
87,1070,2,2014-01-24
87,206,2,2013-12-14
87,707,2,2013-10-24
87,424,2,2013-10-24
87,602,2,2013-10-23
87,454,2,2013-10-24
87,2080,2,2013-10-21
87,241,2,2013-10-05
87,158,2,2013-09-28
87,96,1,2014-04-11
87,291,1,2014-02-16
87,192,1,2014-02-01
87,171,1,2014-02-01
87,1045,1,2014-01-28
87,157,1,2014-01-16
87,526,1,2013-12-14
87,3318,1,2013-11-20
87,1884,1,2013-11-18
87,702,1,2013-11-06
87,259,1,2013-11-06
87,280,1,2013-11-04
87,2155,1,2013-11-03
87,163,1,2013-11-02
87,7412,1,2013-10-28
87,309,1,2013-10-28
87,154,1,2013-10-24
87,3306,1,2013-10-23
87,1863,1,2013-10-23
87,1880,1,2013-10-22
87,1156,1,2013-10-16
87,288,1,2013-10-14
87,1381,1,2013-09-26
87,572,1,2013-09-21
87,592,1,2013-09-21
87,395,1,2013-07-30
87,133,-1,2014-01-27
87,214,-1,2013-12-15
87,491,-2,2014-05-29
87,7415,-2,2013-12-07
87,7552,-8,2014-03-27
87,7591,-10,2014-09-07
87,7473,-10,2013-12-10
87,7542,-10,2013-12-09
461,88,10,2013-04-10
646,88,7,2013-03-27
129,88,4,2011-05-12
1518,88,3,2013-09-23
125,88,3,2014-09-14
140,88,3,2011-07-25
245,88,2,2014-03-07
124,88,2,2012-11-14
288,88,1,2014-12-12
173,88,1,2014-02-26
666,88,1,2013-09-25
308,88,1,2013-07-03
3235,88,1,2013-05-18
1187,88,1,2013-04-10
296,88,1,2013-02-25
684,88,1,2012-11-21
882,88,1,2012-11-14
179,88,1,2012-10-03
1309,88,1,2012-06-15
1405,88,1,2011-05-16
7419,88,-10,2013-11-14
88,461,10,2013-04-10
88,646,7,2013-03-27
88,245,3,2014-09-14
88,125,3,2014-09-13
88,140,3,2011-07-25
88,1201,2,2014-06-12
88,1518,2,2013-09-25
88,145,2,2013-03-06
88,288,1,2014-12-12
88,164,1,2014-10-21
88,173,1,2014-06-12
88,318,1,2014-02-26
88,7398,1,2014-01-22
88,666,1,2013-09-25
88,92,1,2013-07-15
88,308,1,2013-07-09
88,3235,1,2013-05-18
88,296,1,2013-02-25
88,815,1,2012-12-26
88,95,1,2014-04-17
88,684,1,2012-11-21
88,179,1,2012-10-03
88,1309,1,2012-06-15
88,129,1,2011-06-17
88,1405,1,2011-05-16
88,7559,-1,2014-02-13
88,7328,-1,2013-12-10
88,124,-1,2013-04-19
88,7404,-5,2012-07-08
88,7552,-7,2014-04-24
88,185,-10,2014-12-18
88,7543,-10,2013-12-10
88,7419,-10,2013-11-19
88,177,-10,2013-05-05
254,89,10,2011-06-11
373,89,7,2012-12-09
395,89,5,2012-12-05
160,89,5,2012-08-17
699,89,3,2012-11-21
121,89,2,2013-01-20
302,89,2,2011-06-11
132,89,2,2011-06-11
2043,89,2,2011-06-08
175,89,2,2011-05-08
1193,89,1,2013-06-16
124,89,1,2012-11-03
2269,89,1,2012-10-28
203,89,1,2012-08-25
519,89,1,2012-08-23
945,89,1,2012-08-21
122,89,1,2012-08-20
946,89,1,2012-08-18
154,89,1,2012-08-15
587,89,1,2012-07-24
629,89,1,2011-07-05
1708,89,1,2011-07-04
516,89,1,2011-07-04
2097,89,1,2011-07-04
253,89,1,2011-07-02
90,89,1,2011-06-28
1690,89,1,2011-06-13
406,89,1,2011-06-12
1267,89,1,2011-06-12
2628,89,1,2011-06-12
2625,89,1,2011-06-12
2623,89,1,2011-06-11
931,89,1,2011-06-11
1453,89,1,2011-06-11
2033,89,1,2011-06-11
3774,89,1,2011-06-08
369,89,1,2011-06-08
7564,89,-10,2011-06-20
89,373,7,2012-12-09
89,395,5,2012-12-05
89,160,5,2012-08-16
89,369,2,2011-06-08
89,175,2,2011-05-08
89,124,1,2012-11-07
89,2269,1,2012-10-27
89,699,1,2012-10-26
89,519,1,2012-08-23
89,122,1,2012-08-22
89,945,1,2012-08-20
89,587,1,2012-08-18
89,946,1,2012-08-18
89,154,1,2012-08-15
89,629,1,2011-07-05
89,2097,1,2011-07-04
89,516,1,2011-07-04
89,1708,1,2011-07-04
89,2096,1,2011-07-03
89,253,1,2011-07-02
89,90,1,2011-06-28
89,1690,1,2011-06-13
89,406,1,2011-06-12
89,1267,1,2011-06-12
89,2628,1,2011-06-12
89,2625,1,2011-06-12
89,2623,1,2011-06-11
89,302,1,2011-06-11
89,931,1,2011-06-11
89,1453,1,2011-06-11
89,254,1,2011-06-11
89,132,1,2011-06-11
89,3774,1,2011-06-08
89,2043,1,2011-06-08
89,7439,-10,2011-06-12
89,7564,-10,2011-06-11
357,90,5,2011-08-12
100,90,5,2011-07-29
145,90,5,2012-06-18
7564,90,5,2011-06-09
328,90,4,2011-06-22
570,90,3,2011-07-15
314,90,3,2011-06-30
219,90,2,2012-08-09
175,90,2,2011-07-17
266,90,1,2013-02-22
883,90,1,2013-01-11
395,90,1,2012-12-19
154,90,1,2012-08-17
203,90,1,2012-07-21
506,90,1,2012-07-21
189,90,1,2012-06-19
286,90,1,2012-06-18
122,90,1,2012-06-17
117,90,1,2012-04-14
402,90,1,2011-08-27
137,90,1,2011-07-27
405,90,1,2011-07-17
131,90,1,2011-07-15
2038,90,1,2011-07-09
516,90,1,2011-07-07
132,90,1,2011-07-06
1011,90,1,2011-07-04
841,90,1,2011-06-01
227,90,-1,2013-03-06
177,90,-4,2013-02-23
90,357,5,2011-08-12
90,100,5,2011-07-29
90,145,5,2011-08-26
90,7564,5,2011-06-07
90,328,4,2011-06-22
90,570,3,2011-07-15
90,314,3,2011-06-30
90,219,2,2012-08-09
90,266,1,2013-02-20
90,883,1,2013-01-11
90,395,1,2012-12-19
90,154,1,2012-08-17
90,203,1,2012-07-21
90,506,1,2012-07-21
90,189,1,2012-06-19
90,286,1,2012-06-18
90,122,1,2012-06-17
90,117,1,2012-04-14
90,402,1,2011-08-30
90,137,1,2011-07-27
90,405,1,2011-07-17
90,175,1,2011-07-17
90,131,1,2011-07-15
90,2038,1,2011-07-09
90,516,1,2011-07-07
90,132,1,2011-07-06
90,1011,1,2011-07-04
90,841,1,2011-06-01
90,7572,-10,2011-07-06
194,91,8,2012-01-24
234,91,8,2011-05-30
152,91,4,2011-03-25
441,91,3,2011-04-29
293,91,3,2011-02-03
625,91,2,2010-12-27
223,91,2,2011-04-04
119,91,2,2010-12-19
297,91,2,2010-12-11
126,91,1,2014-04-22
1665,91,1,2011-06-20
1084,91,1,2011-06-06
7546,91,1,2011-06-01
438,91,1,2011-04-03
769,91,1,2011-01-29
532,91,1,2011-01-28
168,91,1,2011-01-10
7424,91,1,2010-12-05
91,194,8,2012-01-17
91,200,8,2011-05-30
91,234,8,2011-05-30
91,469,8,2011-05-30
91,152,4,2011-03-25
91,441,3,2011-04-29
91,168,3,2011-01-10
91,625,2,2010-12-27
91,1084,2,2011-06-08
91,223,2,2011-04-04
91,119,2,2010-12-19
91,1665,1,2011-06-20
91,438,1,2011-04-03
91,769,1,2011-01-29
91,532,1,2011-01-28
91,7424,1,2010-12-05
91,297,1,2010-12-05
91,7546,-10,2011-06-20
105,92,5,2014-01-13
821,92,5,2013-04-15
1620,92,3,2013-04-12
462,92,2,2013-09-15
7444,92,2,2013-05-15
93,92,2,2013-06-27
238,92,2,2013-04-16
1053,92,2,2012-12-01
95,92,2,2012-11-16
207,92,1,2014-12-28
526,92,1,2014-10-31
141,92,1,2014-07-14
309,92,1,2013-07-23
976,92,1,2013-05-21
289,92,1,2013-05-15
296,92,1,2013-04-17
1847,92,1,2013-04-17
648,92,1,2013-04-15
1833,92,1,2013-04-15
1560,92,1,2013-04-15
103,92,1,2013-02-04
345,92,1,2013-01-01
331,92,1,2012-12-10
110,92,1,2012-12-08
199,92,1,2012-12-07
1323,92,1,2012-12-06
177,92,1,2012-11-10
360,92,1,2012-08-26
640,92,1,2012-08-26
2985,92,1,2012-08-18
1150,92,1,2012-04-26
958,92,1,2012-04-25
174,92,-1,2013-06-27
92,105,5,2014-01-13
92,821,5,2013-04-15
92,1053,3,2012-12-01
92,141,2,2014-07-14
92,462,2,2013-08-23
92,309,2,2013-07-23
92,1576,2,2013-07-11
92,976,2,2013-05-21
92,93,2,2013-06-27
92,238,2,2013-04-10
92,95,2,2012-10-19
92,207,1,2014-12-28
92,526,1,2014-10-31
92,289,1,2013-05-15
92,7444,1,2013-05-15
92,296,1,2013-04-17
92,1847,1,2013-04-17
92,648,1,2013-04-15
92,1833,1,2013-04-15
92,1425,1,2013-04-15
92,3208,1,2013-04-15
92,132,1,2013-04-15
92,1560,1,2013-04-15
92,1620,1,2013-04-12
92,103,1,2013-02-04
92,1821,1,2012-12-10
92,331,1,2012-12-10
92,110,1,2012-12-08
92,199,1,2012-12-07
92,1323,1,2012-12-06
92,345,1,2012-11-16
92,177,1,2012-11-10
92,640,1,2012-08-26
92,2985,1,2012-08-18
92,1150,1,2012-04-26
92,958,1,2012-04-25
92,3774,-10,2013-04-18
248,93,4,2013-07-07
111,93,3,2014-12-30
891,93,3,2013-05-18
95,93,3,2013-09-07
376,93,2,2014-08-22
125,93,2,2013-11-20
308,93,2,2013-06-14
484,93,2,2013-09-16
